"hospc_2013_DATA",34784,"A000000","Line(02200)","2200DIETARY COUNSELING","249","75", , , ,"324", ,"324", ,"324", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","722654","217723","62226","2007100","2399","3012102", ,"3012102", ,"3012102", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION","102678","30935","73", ,"1919383","2053069", ,"2053069", ,"2053069", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03030)","3030ANALGESICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN","232091","69925","22043", ,"194026","518085", ,"518085", ,"518085", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03200)","3200PATIENT TRANSPORTATION","88210","26576","8750","76088","4510","204134", ,"204134", ,"204134", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03300)","3300IMAGING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , ,"22650","22650", ,"22650", ,"22650", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"194477","194477", ,"194477", ,"194477", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , , ,"54860","54860", ,"54860", ,"54860", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03700)","3700RADIATION THERAPY", , , , ,"5349","5349", ,"5349", ,"5349", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03800)","3800CHEMOTHERAPY", , , , ,"1793","1793", ,"1793", ,"1793", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","207347","62470","7459", ,"27892","305168", ,"305168", ,"305168", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(05200)","5200FUNDRAISING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34784,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","343608","106889","34649","4426395","8998","4920539", ,"4920539","-4424371","496168", , , , , 
"hospc_2013_DATA",34784,"A000000","Line(05301)","5301RESIDENTAL SERVICES", , , ,"29283","88140","117423", ,"117423", ,"117423", , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34784","A100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[34784] Report(A100000[0200])","Entity[34784] Report(A100000[0300])","Entity[34784] Report(A100000[0400])","Entity[34784] Report(A100000[0500])","Entity[34784] Report(A100000[0600])","Entity[34784] Report(A100000[0700])","Entity[34784] Report(A100000[0800])","Entity[34784] Report(A100000[0900])", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(00600)", , ,"351631", ,"891298", , , ,"1176396","2419325", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(01000)", , , ,"205089","231692","2270322", ,"459186","386501","3552790", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(01500)", , , , , , , , ,"1427529","1427529", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(01600)", , , , , ,"5483270", , , ,"5483270", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(02000)", , , ,"934636", , , , , ,"934636", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(02100)", , , , ,"40477", , , ,"449146","489623", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(02200)", , , , , , , , ,"249","249", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(02400)", , , , , , , ,"722654", ,"722654", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(03000)", , , , , , , , ,"102678","102678", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(03100)", , , , ,"54923", , , ,"177168","232091", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(03200)", , , , , , , , ,"88210","88210", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(05000)", , , , , , , , ,"207347","207347", , , , , , 
"hospc_2013_DATA",34784,"A100000","Line(05300)", , , , , , ,"340494", ,"3114","343608", , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
