"Entity[34016] Report(A000000)", , , , ,"Entity[34016] Report(A000000[0000])","Entity[34016] Report(A000000[0100])","Entity[34016] Report(A000000[0200])","Entity[34016] Report(A000000[0300])", ,"Entity[34016] Report(A000000[0500])","Entity[34016] Report(A000000[0600])", ,"Entity[34016] Report(A000000[0800])","Entity[34016] Report(A000000[0900])","Entity[34016] Report(A000000[1000])"
"Entity[34016] Report(A100000)", , , , , , , ,"Entity[34016] Report(A100000[0300])", ,"Entity[34016] Report(A100000[0500])", , ,"Entity[34016] Report(A100000[0800])","Entity[34016] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34016,"A100000","Line(00600)", , , , , , , , ,"84403","84403"
"HOSPC","hospc_2013_DATA",34016,"A100000","Line(01600)", , , , , ,"79063", , , ,"79063"
"HOSPC","hospc_2013_DATA",34016,"A100000","Line(02000)", , , ,"19280", , , , , ,"19280"
"Entity[34016] Report(A200000)", , , , , , , ,"Entity[34016] Report(A200000[0300])", ,"Entity[34016] Report(A200000[0500])", , ,"Entity[34016] Report(A200000[0800])","Entity[34016] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34016,"A200000","Line(00600)", , , , , , , , ,"11850","11850"
"HOSPC","hospc_2013_DATA",34016,"A200000","Line(01600)", , , , , ,"11101", , , ,"11101"
"HOSPC","hospc_2013_DATA",34016,"A200000","Line(02000)", , , ,"2707", , , , , ,"2707"
"Entity[34016] Report(A800000)", , , , ,"Entity[34016] Report(A800000[0000])","Entity[34016] Report(A800000[0100])","Entity[34016] Report(A800000[0200])","Entity[34016] Report(A800000[0300])","Entity[34016] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",34016,"A800000","Line(00800)","MEALS & ENTERTAINMENT","A","-10206","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34016,"A800000","Line(00801)","CONTRIBUTIONS","A","-10","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34016,"A800000","Line(00802)","MARKETING & ADVERTISING","A","-8039","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34016,"A800000","Line(00803)","MARKETING SALARIES","A","-51781","ADMINISTRATIVE AND GENERAL","6"
