"Entity[34105] Report(A000000)", , , , ,"Entity[34105] Report(A000000[0000])","Entity[34105] Report(A000000[0100])","Entity[34105] Report(A000000[0200])", , ,"Entity[34105] Report(A000000[0500])","Entity[34105] Report(A000000[0600])", ,"Entity[34105] Report(A000000[0800])","Entity[34105] Report(A000000[0900])","Entity[34105] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34105,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",34105,"A000000","Line(05200)","5200FUNDRAISING"
"HOSPC","hospc_2013_DATA",34105,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS"
"Entity[34105] Report(A100000)", , , , , , , ,"Entity[34105] Report(A100000[0300])", ,"Entity[34105] Report(A100000[0500])","Entity[34105] Report(A100000[0600])","Entity[34105] Report(A100000[0700])","Entity[34105] Report(A100000[0800])","Entity[34105] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34105,"A100000","Line(00600)", , , , , , , , ,"82355","82355"
"HOSPC","hospc_2013_DATA",34105,"A100000","Line(01600)", , , , , ,"176917", , , ,"176917"
"HOSPC","hospc_2013_DATA",34105,"A100000","Line(01700)", , , , , , ,"18824", , ,"18824"
"HOSPC","hospc_2013_DATA",34105,"A100000","Line(02000)", , , ,"19102", , , , , ,"19102"
"HOSPC","hospc_2013_DATA",34105,"A100000","Line(02400)", , , , , , , ,"12975", ,"12975"
"Entity[34105] Report(A200000)", , , , , , , ,"Entity[34105] Report(A200000[0300])", ,"Entity[34105] Report(A200000[0500])","Entity[34105] Report(A200000[0600])","Entity[34105] Report(A200000[0700])","Entity[34105] Report(A200000[0800])","Entity[34105] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34105,"A200000","Line(00600)", , , , , , , , ,"11332","11332"
"HOSPC","hospc_2013_DATA",34105,"A200000","Line(01600)", , , , , ,"24345", , , ,"24345"
"HOSPC","hospc_2013_DATA",34105,"A200000","Line(01700)", , , , , , ,"2590", , ,"2590"
"HOSPC","hospc_2013_DATA",34105,"A200000","Line(02000)", , , ,"2629", , , , , ,"2629"
"HOSPC","hospc_2013_DATA",34105,"A200000","Line(02400)", , , , , , , ,"1785", ,"1785"
"Entity[34105] Report(A800000)", , , , ,"Entity[34105] Report(A800000[0000])","Entity[34105] Report(A800000[0100])","Entity[34105] Report(A800000[0200])","Entity[34105] Report(A800000[0300])","Entity[34105] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",34105,"A800000","Line(00800)","DONATIONS","A","-1500","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34105,"A800000","Line(00801)","MEALS & ENTERTAINMENT","A","-4309","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34105,"A800000","Line(00802)","MARKETING","A","-978","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34105,"A800000","Line(00803)","BUSINESS PROMOTION","A","-327","ADMINISTRATIVE AND GENERAL","6"
