"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(05200)","5200FUNDRAISING"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS"
"Entity[34064] Report(A100000)", , , , , , , , , , , , ,"Entity[34064] Report(A100000[0800])","Entity[34064] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34064,"A100000","Line(00600)", , , , , , , , ,"263521","263521"
"Entity[34064] Report(A200000)", , , , , , , , , , , , ,"Entity[34064] Report(A200000[0800])","Entity[34064] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34064,"A200000","Line(00600)", , , , , , , , ,"32275","32275"
"Entity[34064] Report(A800000)", , , , ,"Entity[34064] Report(A800000[0000])","Entity[34064] Report(A800000[0100])","Entity[34064] Report(A800000[0200])","Entity[34064] Report(A800000[0300])","Entity[34064] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",34064,"A800000","Line(00800)","DONATIONS","A","-550","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",34064,"A800000","Line(00801)","GIFTS TO CLIENTS","A","-902","ADMINISTRATIVE AND GENERAL","6"
