"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[33962] Report(A300000)", , , , , ,"Entity[33962] Report(A300000[0100])","Entity[33962] Report(A300000[0200])", ,"Entity[33962] Report(A300000[0400])","Entity[33962] Report(A300000[0500])","Entity[33962] Report(A300000[0600])","Entity[33962] Report(A300000[0700])","Entity[33962] Report(A300000[0800])","Entity[33962] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(00300)", , , , ,"64906", , , ,"237155","302061"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(00301)", , , , , , , , ,"69102","69102"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(00302)", , , , , , , , ,"7314","7314"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(00600)", ,"398688","1708540", ,"728858", , , ,"4008692","6844778"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01000)", , , , , , , , ,"2441645","2441645"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01001)", , , , , ,"208779","733","23093","253457","486062"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01002)", , , , , ,"206377","1033","73710","424210","705330"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01100)", , , , , , , , ,"89745","89745"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01500)", , , , , , , , ,"1811179","1811179"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01600)", , , , , , , , ,"149293","149293"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01620)", , , , , , , , ,"194547","194547"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01700)", , , , , , , , ,"7926","7926"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01800)", , , , , , , , ,"1007","1007"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01801)", , , , , , , , ,"8549","8549"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(01900)", , , , , , , , ,"7446","7446"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(02000)", , , , , , , , ,"53308","53308"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(02100)", , , , , , , , ,"14206","14206"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(02200)", , , , , , , , ,"38","38"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(02400)", , , , , , , , ,"56804","56804"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(02420)", , , , , , , , ,"372","372"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03000)", , , , , , , , ,"264136","264136"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03100)", , , , , , , , ,"157633","157633"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03200)", , , , , , , , ,"676707","676707"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03300)", , , , , , , , ,"313840","313840"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03400)", , , , , , , , ,"255013","255013"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03600)", , , , , , , , ,"540396","540396"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03700)", , , , , , , , ,"460320","460320"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(03800)", , , , , , , , ,"4489473","4489473"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(05000)", , , , , , , , ,"18666","18666"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(05302)", , , , , , , , ,"20065910","20065910"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(05304)", , , , , , , , ,"53","53"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(05306)", , , , , , , , ,"31637","31637"
"HOSPC","hospc_2013_DATA",33962,"A300000","Line(05307)", , , , , , , , ,"34","34"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A600010 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","CODE","","","","","","","",""
"-------------","-------------","-------------", ,"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
 , , , , , , , , , , , 
"Entity[33962] Report(A600010)", , , , ,"Entity[33962] Report(A600010[0000])","Entity[33962] Report(A600010[0100])","Entity[33962] Report(A600010[0200])","Entity[33962] Report(A600010[0300])", ,"Entity[33962] Report(A600010[0500])","Entity[33962] Report(A600010[0600])","Entity[33962] Report(A600010[0700])", ,"Entity[33962] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",33962,"A600010","Line(00100)","RECLASS DRUG COSTS","A","INPATIENT- GENERAL CARE - CARE CENTE","10", ,"90398","DRUGS  BIOLOGICAL AND INFUSION","30", ,"90398"
"HOSPC","hospc_2013_DATA",33962,"A600010","Line(00200)","RECLASS DRUG COSTS","A","INPATIENT- GENERAL CARE - CARE CENTE","10", ,"77602","DRUGS  BIOLOGICAL AND INFUSION","30", ,"77602"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A700000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","Beginning","","","","and","Ending"
"-------------","-------------","-------------", ,"","Description","Balances","Purchases","Donation","Total","Retirements","Balance"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6"
 , , , , , , , , , , , 
"Entity[33962] Report(A700000)", , , , , ,"Entity[33962] Report(A700000[0100])","Entity[33962] Report(A700000[0200])", ,"Entity[33962] Report(A700000[0400])","Entity[33962] Report(A700000[0500])","Entity[33962] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",33962,"A700000","Line(00100)", ,"5243299", , , , ,"5243299"
"HOSPC","hospc_2013_DATA",33962,"A700000","Line(00200)", ,"120204","24239", ,"24239", ,"144443"
"HOSPC","hospc_2013_DATA",33962,"A700000","Line(00300)", ,"24881538","1509891", ,"1509891", ,"26391429"
"HOSPC","hospc_2013_DATA",33962,"A700000","Line(00600)", ,"17846673","1687615", ,"1687615","604621","18929667"
"HOSPC","hospc_2013_DATA",33962,"A700000","Line(00700)", ,"48091714","3221745", ,"3221745","604621","50708838"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33962","A800000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","-1","BASIS  FOR","","","WORKSHEET   A   TO / FROM   WHICH","",""
"-------------","-------------","-------------", ,"","Description","ADJUST-","","","THE   AMOUNT  IS  TO  BE  ADJUSTED","",""
"-------------","-------------","-------------", ,"","","MENT","AMOUNT","","COST  CENTER","","LINE  NO."
"-------------","-------------","-------------", ,"","","1","2","","3","","4"
 , , , , , , , , , , , 
"Entity[33962] Report(A800000)", , , , ,"Entity[33962] Report(A800000[0000])","Entity[33962] Report(A800000[0100])","Entity[33962] Report(A800000[0200])","Entity[33962] Report(A800000[0300])","Entity[33962] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00500)", ,"B","-44240","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00801)","MEDICAID ROOM & BOARD","A","-20065910","MEDICAID ROOM & BOARD","53"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00802)","RELATED SUPPORT","B","-61426","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00803)","MISCELLANEOUS REVENUE","B","-13452","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00804)","CONSULTING REVENUE","B","-192","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00805)","NHPCO DUES","A","-1701","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00806)","NET RENTAL INCOME","B","-16455","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33962,"A800000","Line(00808)","TRANSFER OF ROYALTY FEES","A","-172469","ADMINISTRATIVE AND GENERAL","6"
